	회사코드	회사명	업종코드	상장주식수	자본금	액면가	통화구분	대표전화	주소
859	005680	삼영전자공업	32602	20000000	10000000000	500	원(KRW)	031-743-6701	경기도 성남시 중원구  사기막골로 47 (상대원동) 
860	003720	삼영화학공업	32202	34000000	17000000000	500	원(KRW)	02-757-2291-3	서울특별시 종로구 청계천로 35 13층(서린동 관정빌딩)
861	023000	삼원강재	33003	40000000	20000000000	500	원(KRW)	054-278-1983-8	경상북도 포항시 남구  대송면 철강산단로66번길 40 
862	004380	삼익THK	32901	21000000	10500000000	500	원(KRW)	053-665-7000	대구광역시 달서구  성서동로 163 
863	002450	삼익악기	33302	90530915	45265457500	500	원(KRW)	043-1688-3151	충청북도 음성군  소이면 소이로 313 
864	032280	삼일	84903	16213590	16213590000	1000	원(KRW)	054 -289 -1061	경상북도 포항시 남구 대송면 송덕로 125-15(옥명리) 
865	002290	삼일기업공사	64101	12400000	6200000000	500	원(KRW)	02  -564 -3131	서울특별시 강남구  언주로 329 
866	000520	삼일제약	32102	6500000	6500000000	1000	원(KRW)	02-520-0300	서울특별시 서초구  효령로 155 (방배동 삼일제약 사옥)
867	009770	삼정펄프	31701	2499971	12499855000	5000	원(KRW)	02-743-7071	경기 평택시 고덕면 해창리 250
868	037460	삼지전자	32604	16318522	8309261000	500	원(KRW)	02-850-8031	경기도 화성시 금곡로 63-27 삼지전자
869	032750	삼진	32604	6000000	3000000000	500	원(KRW)	031 -467 -5847	경기도 안양시 만안구  안양천서로 81 (주)삼진 
870	054090	삼진엘앤디	33309	24959232	12479616000	500	원(KRW)	031-379-2000	경기도 화성시 동탄면 동탄기흥로 64-17 
871	005500	삼진제약	32102	13900000	13900000000	1000	원(KRW)	02-3140-0700	서울특별시 마포구  와우산로 121 삼진제약사옥 
872	000250	삼천당제약	32102	22569369	11284684500	500	원(KRW)	02-2046-1235	경기도 화성시 향남읍 제약공단2길 71 
873	004690	삼천리	43502	4055025	20275125000	5000	원(KRW)	02-368-3300	서울특별시 영등포구  국제금융로6길 42 (여의도동 삼천리빌딩)
874	024950	삼천리자전거	74604	13273577	6636788500	500	원(KRW)	02  -2194-3021	서울특별시 강남구 테헤란로 445 (삼성동) 
875	038500	삼표시멘트	32309	107357173	53678586500	500	원(KRW)	02-3770-3000	강원도 삼척시  동양길 20 
876	017480	삼현철강	32401	15702890	8551445000	500	원(KRW)	055 -252 -6060	경상남도 창원시 의창구 평산로70번길 36 -
877	010960	삼호개발	64201	25000000	12500000000	500	원(KRW)	02-2046-7722	충청남도 당진시  면천면 면천로 183 
878	046390	삼화네트웍스	105901	43172933	8634586600	200	원(KRW)	02-3454-1500	서울특별시 강남구 선릉로91길 8 신아트스페이스빌딩 5층
879	004450	삼화왕관	32509	2154379	10771895000	5000	원(KRW)	031-490-8400	경기도 안산시 단원구  강촌로 140 삼화왕관(주)
880	009470	삼화전기	32602	6613820	6613820000	1000	원(KRW)	043-261-0200	충청북도 청주시 흥덕구  봉명로 3 (복대동)
881	011230	삼화전자공업	32605	10457940	10457940000	1000	원(KRW)	031-374-5501	경기도 용인시 처인구  남사면 경기동로 215 삼화전자공업(주)
882	001820	삼화콘덴서공업	32602	10395000	10395000000	1000	원(KRW)	031-332-6441	경기도 용인시 처인구  남사면 경기동로 227 
883	000390	삼화페인트공업	32004	26438751	13219375500	500	원(KRW)	031-499-0394-6	경기도 안산시 단원구  별망로 178 
884	027580	상보	32202	46697997	23348998500	500	원(KRW)	031-987-9900	경기도 김포시 통진읍 대서명로 50 
885	038540	상상인	106201	55328313	57187237000	1000	원(KRW)	02-2167-8500	경기도 성남시 분당구 황새울로 358 -
886	307870	상상인이안1호스팩	116601	4750000	475000000	100	원(KRW)	02-3779-3337	서울특별시 강남구 테헤란로 424 20층(대치동 대치타워)
887	329560	상상인이안제2호스팩	116601	3850000	385000000	100	원(KRW)	02-3779-3140	서울특별시 강남구 테헤란로 424 20층(대치동 대치타워)
888	101000	상상인인더스트리	32902	63320603	31660301500	500	원(KRW)	055-720-3000	전라남도 광양시 광양읍 율촌산단3로 116 -
889	001290	상상인증권	116601	96108437	97411913000	1000	원(KRW)	02-3779-3000	서울특별시 강남구 테헤란로 424 삼성생명 대치타워 20층
890	041650	상신브레이크	33003	21471450	10735725000	500	원(KRW)	053-616-9555	대구광역시 달성군 논공읍 논공중앙로33길 10 
891	091580	상신이디피	32802	12665050	6332525000	500	원(KRW)	041-583-5027	충청남도 천안시 서북구 직산읍 4산단6길 57 -
892	263810	상신전자	32602	14244718	7122359000	500	원(KRW)	055-343-3826	경상남도 김해시 진영읍 본산로269번길 16-34 
893	089980	상아프론테크	32202	15724765	7862382500	500	원(KRW)	032-451-7700	인천광역시 남동구  남동대로369번길 18 
894	042940	상지카일룸	64101	52137435	26068717500	500	원(KRW)	02-517-5174	서울특별시 강남구 테헤란로4길 14 13층(역삼동 미림타워) 
895	042600	새로닉스	32602	12423574	6211787000	500	원(KRW)	054-463-7945	경상북도 구미시  수출대로9길 36 (주)새로닉스 
896	075180	새론오토모티브	33003	19200000	9600000000	500	원(KRW)	041-560-4114	충청남도 천안시 동남구 병천면 가전5길 133 
897	263540	샘코	33103	10612945	5306472500	500	원(KRW)	055-850-7700	경상남도 사천시 사남면 해안산업로 381 
898	007540	샘표	116409	2875800	2875800000	1000	원(KRW)	02-3393-5500	서울특별시 중구 충무로 2 
899	248170	샘표식품	31007	4568286	2284143000	500	원(KRW)	02-3393-5500	서울특별시 중구 충무로 2 8층 (필동1가 매일경제빌딩)
900	294630	서남	32809	20365160	10182580000	500	원(KRW)	031-655-4336	경기도 안성시 원곡면 승량길 52 
901	038070	서린바이오	74607	8000676	4000338000	500	원(KRW)	031-628-3000	경기도 성남시 분당구 삼평동 694-1 코리아바이오파크(KOREA BIO PARK) A동 4층 
902	006730	서부T&D	95501	58140444	29070222000	500	원(KRW)	02  -2689 -0035	서울특별시 양천구  신정로 167 
903	079650	서산	32303	20000000	2000000000	100	원(KRW)	(062)950-5000	광주광역시 광산구  하남산단4번로 143 
904	100660	서암기계공업	32901	12600000	6300000000	500	원(KRW)	062-960-5000	광주광역시 광산구  하남산단8번로 127-15 (안청동)
905	007860	서연	116409	23479844	11739922000	500	원(KRW)	031-420-3000	경기도 안양시 동안구 부림로170번길 41-22(관양동) -
906	200880	서연이화	33003	27028437	13514218500	500	원(KRW)	031-420-3200	경기도 안양시 동안구 부림로170번길 41-22 (관양동) 
907	019770	서연탑메탈	32902	11650000	5825000000	500	원(KRW)	032-820-3216	인천광역시 남동구  청능대로410번길 40 고잔동남동공단
908	017390	서울도시가스	43502	5000000	35000000000	5000	원(KRW)	02-810-8000	서울특별시 강서구 공항대로 607 (염창동) 
909	043710	서울리거	74607	34903652	17451826000	500	원(KRW)	02-2138-5281	서울특별시 강남구 논현로163길 10 4층(신사동베드로빌딩) 
910	092190	서울바이오시스	32601	38223653	19111826500	500	원(KRW)	070-4391-8012	경기도 안산시 단원구 산단로163번길 65-16 (원시동) 
911	046890	서울반도체	32601	58305400	29152700000	500	원(KRW)	02-1566-2771	경기도 안산시 단원구 산단로 163번길 97-11 
912	004410	서울식품공업	31007	337410000	33963450000	100	원(KRW)	043-720-7000	충청북도 충주시 충원대로 862 
913	063170	서울옥션	74601	16917500	8458750000	500	원(KRW)	02-395-0330~4	서울 종로구 평창동 98 
914	027040	서울전자통신	74605	69588847	34794423500	500	원(KRW)	032-723-4111	인천광역시 부평구 새벌로 4사무동 4층 
915	018680	서울제약	32102	8485499	4242749500	500	원(KRW)	02-3470-2300	충청북도 청주시 흥덕구 오송읍 오송생명6로 124-31 서울제약 오송공장
916	021050	서원	32403	47474590	23737295000	500	원(KRW)	031-365-8700	경기도 안산시 단원구  산단로67번길 94  (목내동 (주)서원)
917	093920	서원인텍	32604	18600000	9300000000	500	원(KRW)	031-428-9500	경기도 군포시 공단로140번길 32-15 -
918	189860	서전기전	32801	9698780	4849390000	500	원(KRW)	02-2223-1000	경기도 이천시 대월면 대월로 667번길 38-19 (주)서전기전 (이천대월 일반산업단지 내)
919	178320	서진시스템	32604	18100666	9050333000	500	원(KRW)	032-506-2760	경기도 부천시 오정구 산업로 20-22 
920	122690	서진오토모티브	33003	19541246	9770623000	500	원(KRW)	031-496-1500	경기도 시흥시 공단1대로 313 
921	140070	서플러스글로벌	74605	36988000	3698800000	100	원(KRW)	031-615-6800	경기도 오산시 경기대로 78-26 
922	011370	서한	64101	100894865	50447432500	500	원(KRW)	053 -741 -9980	대구광역시 수성구 명덕로 415 서한빌딩
923	065710	서호전기	32801	5150000	2575000000	500	원(KRW)	(031)463-6612	경기도 안양시 동안구  귀인로 9 
924	008490	서흥	32004	11569113	6084556500	500	원(KRW)	043-249-4100	충청북도 청주시 흥덕구 오송읍 오송생명로 61 -
925	035890	서희건설	64101	207081188	103540594000	500	원(KRW)	02  -3416-6644	경기도 성남시 분당구  수내로46번길 4 경동빌딩 (수내동경동빌딩8층)
926	003100	선광	85209	6600000	6600000000	1000	원(KRW)	032 -8806-562	인천 중구 항동 34-2 
927	123420	선데이토즈	105802	9569842	4784921000	500	원(KRW)	031-1833-9782	경기도 성남시 분당구 황새울로360번길 42 9층 14층
928	007610	선도전기	32801	18000000	9000000000	500	원(KRW)	031-491-2284	경기도 안산시 단원구  원시로 86 
929	067370	선바이오	32102	7670540	3835270000	500	원(KRW)	031-423-5467	경기도 군포시 산본로 95- 
930	171090	선익시스템	32902	8999295	4499647500	500	원(KRW)	02-8012-1600	경기도 수원시 권선구 산업로155번길 293(고색동) 
931	136490	선진	31008	23779604	11889802000	500	원(KRW)	031-637-1180	경기도 이천시  대월면 사동로 76 
932	002820	선창산업	31602	12607989	12607989000	1000	원(KRW)	032-770-3000	인천광역시 중구 월미로 96 
933	014620	성광벤드	32401	28600000	14300000000	500	원(KRW)	051-3300-200	부산광역시 강서구  녹산산단262로 26 
934	037350	성도이엔지	137201	15470000	7735000000	500	원(KRW)	02  -6244-5200	서울특별시 강남구 영동대로106길 42 
935	014910	성문전자	32602	19486857	10043428500	500	원(KRW)	031-650-2800	경기도 평택시  세교산단로 61 
936	003080	성보화학	32003	20020000	10010000000	500	원(KRW)	02-3789-3800	경기도 안산시 단원구 산단로19번길 168 (목내동) 성보화학주식회사
937	004980	성신양회	32303	24516073	128508590000	5000	원(KRW)	02-3782-7000	서울특별시 종로구  인사동5길 29 
938	011300	성안	31302	56857860	28428930000	500	원(KRW)	053-382-4772	대구광역시 북구  검단동로 35 (검단동)
939	081580	성우전자	32604	15508143	7754071500	500	원(KRW)	031-362-3100	경기도 안산시 단원구 번영로 68 (성곡동 시화공단 4마 606호)
940	045300	성우테크론	32602	9405602	4702801000	500	원(KRW)	055-279-8400	경남 창원시 성산구 성주동 24-6 
941	015750	성우하이텍	33003	80000000	40000000000	500	원(KRW)	070-7477-5450	부산광역시 기장군  정관면 농공길 2-9 (주)성우하이텍 
942	000180	성창기업지주	137105	69751600	36000000000	500	원(KRW)	051-260-3333	부산광역시 사하구  다대로 627 (다대동)
943	080470	성창오토텍	33003	7300000	3650000000	500	원(KRW)	031-650-5400	경기도 안성시  원곡면 청원로 1785-14 
944	043260	성호전자	32602	35598043	17799021500	500	원(KRW)	(02)855-5931	서울특별시 금천구  가산디지털1로 205-17 
945	148150	세경하이테크	32602	11642000	5821000000	500	원(KRW)	031-204-7200	경기도 수원시 권선구 산업로155번길 128 
946	002420	세기상사	105901	407592	2037960000	5000	원(KRW)	02-3393-3500	서울특별시 중구 퇴계로 212 
947	053060	세동	33003	21411000	10705500000	500	원(KRW)	051-796-7161	부산광역시 기장군  장안읍 장안산단 8로 8 
948	017510	세명전기	32509	15246000	7623000000	500	원(KRW)	051 -316 -6887	부산광역시 사상구 대동로 188 
949	214310	세미콘라이트	32601	26632293	13316146500	500	원(KRW)	031-282-6425	경기도 용인시 기흥구 원고매로2번길 49(고매동) 
950	004360	세방	84903	19308690	11498970000	500	원(KRW)	051-630-5300	부산광역시 남구 우암로 127 (감만동)
951	004490	세방전지	32802	14000000	7000000000	500	원(KRW)	02-3451-6201	서울특별시 강남구 선릉로 433 
952	011560	세보엠이씨	64202	10530000	5265000000	500	원(KRW)	02 - 2046 - 7922	서울특별시 서초구  효령로 341 
953	001430	세아베스틸	32401	35862119	219310595000	5000	원(KRW)	02-6970-2021	서울시 마포구 양화로 45 
954	306200	세아제강	32401	2836300	14181500000	5000	원(KRW)	02-6970-1000	서울특별시 마포구 양화로 45 
955	003030	세아제강지주	116409	4141657	20708285000	5000	원(KRW)	02-6970-1421	서울시마포구 양화로 45 
956	019440	세아특수강	32401	8570000	42850000000	5000	원(KRW)	054-285-4771	경상북도 포항시 남구  괴동로 40 
957	058650	세아홀딩스	32401	4000000	20000000000	5000	원(KRW)	02-6970-0110	서울특별시 마포구 양화로 45 
958	013000	세우글로벌	74607	28705031	14352515500	500	원(KRW)	032-868-1100	인천광역시 남구 염전로261번길 26-48 
959	100700	세운메디칼	32103	43800000	4380000000	100	원(KRW)	041-584-2903	충청남도 천안시 서북구  입장면 도림길 60 (주)세운메디칼 
960	234100	세원	33003	23881316	2388131600	100	원(KRW)	031-615-6710	경기도 평택시 산단로64번길 56 
961	024830	세원물산	33003	8350000	4175000000	500	원(KRW)	053 -582 -5161	경상북도 영천시 도남공단길 53 
962	091090	세원셀론텍	32501	61908841	30954420500	500	원(KRW)	02-2167-9000	서울특별시 영등포구 국제금융로 52 SIMPAC빌딩 3~5층
963	021820	세원정공	33003	10000000	5000000000	500	원(KRW)	053-582-5161	대구광역시 달서구 달서대로 554 
964	067830	세이브존I&C	74701	41040895	41040895000	1000	원(KRW)	032-320-9032	서울특별시 노원구  한글비석로 57 (하계동)
965	033530	세종공업	33003	23294630	11647315000	500	원(KRW)	052-219-1699	울산광역시 북구 공단길 4 (효문동)
966	258830	세종메디칼	32701	6777741	3388870500	500	원(KRW)	031-945-8191	경기도 파주시 신촌2로 11 
967	036630	세종텔레콤	106102	600326126	300163063000	500	원(KRW)	02-3415-4935	서울특별시 강동구 상일로10길 36세종텔레콤 지식산업센터 
968	039310	세중	147502	18121667	9060833500	500	원(KRW)	02-2126-7777	서울특별시 종로구 창경궁로 143 세중타워 6층
969	075580	세진중공업	33101	38372720	21986360000	500	원(KRW)	052-231-8000	울산광역시 울주군 온산읍 당월로 216-18 
970	067770	세진티에스	32602	8396593	4198296500	500	원(KRW)	(031)650-3700	경기도 안성시  원곡면 지문로 51-43 
971	053450	세코닉스	32703	11803281	5901640500	500	원(KRW)	031-860-1000	경기도 동두천시  평화로2862번길 28 
972	234340	세틀뱅크	106309	9267000	4633500000	500	원(KRW)	1600-5220	서울특별시 강남구 테헤란로34길 6 9~10층 ;
973	027970	세하	31701	29562997	29562997000	1000	원(KRW)	02-2056-8800	대구광역시 달성군  유가면 비슬로96길 97 
974	145210	세화아이엠씨	32902	81094734	40547367000	500	원(KRW)	062-944-6161	광주광역시 북구 첨단연신로29번길 26 
975	252500	세화피앤씨	32004	20743195	2074319500	100	원(KRW)	02-555-4019	충청북도 진천군 초평면 은암길 36 -
976	308170	센트랄모텍	33003	8610000	4305000000	500	원(KRW)	052-290-1300	울산광역시 북구 모듈화산업로 115 
977	051980	센트럴바이오	32202	46304890	23402445000	500	원(KRW)	070-5153-3200	경기도 안양시 동안구 학의로 282 경기도 안양시 동안구 학의로 282(관양동금강펜테리움IT타워 B동 617호)
